"No.","Time","Source","SrcPort","Destination","DestPort","Protocol","Length","Info","test"
"11322","2021-07-20 20:49:00.732064453","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.52? Tell 10.10.5.12","Broadcast"
"11323","2021-07-20 20:49:00.884553402","10.10.5.14","49236","10.10.5.10","1294","TCP","60","49236  >  1294 [ACK] Seq=455288 Ack=1583 Win=64120 Len=0","10.10.5.10"
"11324","2021-07-20 20:49:01.722655197","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.48? Tell 10.10.5.13","Broadcast"
"11325","2021-07-20 20:49:01.976330032","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.54? Tell 10.10.5.14","Broadcast"
"11326","2021-07-20 20:49:02.533911491","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.48? Tell 10.10.5.13","Broadcast"
"11327","2021-07-20 20:49:02.616266645","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.54? Tell 10.10.5.14","Broadcast"
"11328","2021-07-20 20:49:02.748191671","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.53? Tell 10.10.5.12","Broadcast"
"11329","2021-07-20 20:49:03.534392280","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.48? Tell 10.10.5.13","Broadcast"
"11330","2021-07-20 20:49:03.617416826","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.54? Tell 10.10.5.14","Broadcast"
"11331","2021-07-20 20:49:03.732637426","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.53? Tell 10.10.5.12","Broadcast"
"11332","2021-07-20 20:49:04.315562418","fe80::6407:7b6:e2ff:9ac8","546","ff02::1:2","547","DHCPv6","150","Solicit XID: 0x4ff5e9 CID: 0001000126b4b0220800279d7883 ","ff02::1:2"
"11333","2021-07-20 20:49:04.733297458","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.53? Tell 10.10.5.12","Broadcast"
"11334","2021-07-20 20:49:05.618788250","PcsCompu_90:18:5a","","PcsCompu_df:63:fa","","ARP","60","Who has 10.10.5.10? Tell 10.10.5.14","PcsCompu_df:63:fa"
"11335","2021-07-20 20:49:05.618806410","PcsCompu_df:63:fa","","PcsCompu_90:18:5a","","ARP","42","10.10.5.10 is at 08:00:27:df:63:fa","PcsCompu_90:18:5a"
"11336","2021-07-20 20:49:05.682702922","10.10.5.12","49239","10.10.5.10","1292","TCP","4526","49239  >  1292 [PSH, ACK] Seq=457243 Ack=1568 Win=64135 Len=4472","10.10.5.10"
"11337","2021-07-20 20:49:05.682737521","10.10.5.10","1292","10.10.5.12","49239","TCP","54","1292  >  49239 [ACK] Seq=1568 Ack=461715 Win=65535 Len=0","10.10.5.12"
"11338","2021-07-20 20:49:05.682948184","10.10.5.10","1292","10.10.5.12","49239","TCP","69","1292  >  49239 [PSH, ACK] Seq=1568 Ack=461715 Win=65535 Len=15","10.10.5.12"
"11339","2021-07-20 20:49:05.722974043","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.49? Tell 10.10.5.13","Broadcast"
"11340","2021-07-20 20:49:05.890810316","10.10.5.12","49239","10.10.5.10","1292","TCP","60","49239  >  1292 [ACK] Seq=461715 Ack=1583 Win=64120 Len=0","10.10.5.10"
"11341","2021-07-20 20:49:05.978052963","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.55? Tell 10.10.5.14","Broadcast"
"11342","2021-07-20 20:49:06.535506524","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.49? Tell 10.10.5.13","Broadcast"
"11343","2021-07-20 20:49:06.618153664","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.55? Tell 10.10.5.14","Broadcast"
"11344","2021-07-20 20:49:06.749018049","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.54? Tell 10.10.5.12","Broadcast"
"11345","2021-07-20 20:49:07.537927813","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.49? Tell 10.10.5.13","Broadcast"
"11346","2021-07-20 20:49:07.617393302","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.55? Tell 10.10.5.14","Broadcast"
"11347","2021-07-20 20:49:07.734244926","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.54? Tell 10.10.5.12","Broadcast"
"11348","2021-07-20 20:49:08.736511490","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.54? Tell 10.10.5.12","Broadcast"
"11349","2021-07-20 20:49:08.989597662","10.10.5.13","49370","10.10.5.11","139","SMB2","126","Tree Disconnect Request","10.10.5.11"
"11350","2021-07-20 20:49:08.989876998","10.10.5.11","139","10.10.5.13","49370","SMB2","126","Tree Disconnect Response","10.10.5.13"
"11351","2021-07-20 20:49:08.990189071","10.10.5.13","49370","10.10.5.11","139","SMB2","126","Session Logoff Request","10.10.5.11"
"11352","2021-07-20 20:49:08.990376255","10.10.5.11","139","10.10.5.13","49370","SMB2","126","Session Logoff Response","10.10.5.13"
"11353","2021-07-20 20:49:08.990747642","10.10.5.13","49371","10.10.5.11","139","SMB","93","Tree Disconnect Request","10.10.5.11"
"11354","2021-07-20 20:49:08.990747821","10.10.5.13","49370","10.10.5.11","139","TCP","60","49370  >  139 [FIN, ACK] Seq=1004 Ack=961 Win=64512 Len=0","10.10.5.11"
"11355","2021-07-20 20:49:08.991060070","10.10.5.11","139","10.10.5.13","49370","TCP","60","139  >  49370 [FIN, ACK] Seq=961 Ack=1005 Win=64768 Len=0","10.10.5.13"
"11356","2021-07-20 20:49:08.991060187","10.10.5.11","139","10.10.5.13","49371","SMB","93","Tree Disconnect Response","10.10.5.13"
"11357","2021-07-20 20:49:08.991344776","10.10.5.13","49370","10.10.5.11","139","TCP","60","49370  >  139 [ACK] Seq=1005 Ack=962 Win=64512 Len=0","10.10.5.11"
"11358","2021-07-20 20:49:08.991547166","10.10.5.13","49371","10.10.5.11","139","SMB","97","Logoff AndX Request","10.10.5.11"
"11359","2021-07-20 20:49:08.991792408","10.10.5.11","139","10.10.5.13","49371","SMB","97","Logoff AndX Response","10.10.5.13"
"11360","2021-07-20 20:49:08.992058717","10.10.5.13","49371","10.10.5.11","139","TCP","60","49371  >  139 [FIN, ACK] Seq=988 Ack=1179 Win=64512 Len=0","10.10.5.11"
"11361","2021-07-20 20:49:08.992270816","10.10.5.11","139","10.10.5.13","49371","TCP","60","139  >  49371 [FIN, ACK] Seq=1179 Ack=989 Win=64768 Len=0","10.10.5.13"
"11362","2021-07-20 20:49:08.992408321","10.10.5.13","49371","10.10.5.11","139","TCP","60","49371  >  139 [ACK] Seq=989 Ack=1180 Win=64512 Len=0","10.10.5.11"
"11363","2021-07-20 20:49:09.724609869","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.50? Tell 10.10.5.13","Broadcast"
"11364","2021-07-20 20:49:09.980928363","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.56? Tell 10.10.5.14","Broadcast"
"11365","2021-07-20 20:49:10.089944473","fe80::3c1a:e462:6dcc:19c9","546","ff02::1:2","547","DHCPv6","150","Solicit XID: 0xbb187e CID: 0001000126b4b0220800279d7883 ","ff02::1:2"
"11366","2021-07-20 20:49:10.433477360","10.10.5.13","49234","10.10.5.10","1293","TCP","4670","49234  >  1293 [PSH, ACK] Seq=458632 Ack=1583 Win=64120 Len=4616","10.10.5.10"
"11367","2021-07-20 20:49:10.433507045","10.10.5.10","1293","10.10.5.13","49234","TCP","54","1293  >  49234 [ACK] Seq=1583 Ack=463248 Win=65535 Len=0","10.10.5.13"
"11368","2021-07-20 20:49:10.433697749","10.10.5.10","1293","10.10.5.13","49234","TCP","69","1293  >  49234 [PSH, ACK] Seq=1583 Ack=463248 Win=65535 Len=15","10.10.5.13"
"11369","2021-07-20 20:49:10.536023578","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.50? Tell 10.10.5.13","Broadcast"
"11370","2021-07-20 20:49:10.618239025","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.56? Tell 10.10.5.14","Broadcast"
"11371","2021-07-20 20:49:10.629901141","10.10.5.13","49234","10.10.5.10","1293","TCP","60","49234  >  1293 [ACK] Seq=463248 Ack=1598 Win=64105 Len=0","10.10.5.10"
"11372","2021-07-20 20:49:10.751194820","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.55? Tell 10.10.5.12","Broadcast"
"11373","2021-07-20 20:49:11.535580390","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.50? Tell 10.10.5.13","Broadcast"
"11374","2021-07-20 20:49:11.618854815","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.56? Tell 10.10.5.14","Broadcast"
"11375","2021-07-20 20:49:11.734148402","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.55? Tell 10.10.5.12","Broadcast"
"11376","2021-07-20 20:49:12.221079376","10.10.5.12","1900","239.255.255.250","1900","SSDP","526","NOTIFY * HTTP/1.1 ","239.255.255.250"
"11377","2021-07-20 20:49:12.221079721","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","555","NOTIFY * HTTP/1.1 ","ff02::c"
"11378","2021-07-20 20:49:12.324061459","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.12? Tell 10.10.5.14","Broadcast"
"11379","2021-07-20 20:49:12.324284724","PcsCompu_03:cb:a5","","PcsCompu_90:18:5a","","ARP","60","10.10.5.12 is at 08:00:27:03:cb:a5","PcsCompu_90:18:5a"
"11380","2021-07-20 20:49:12.324284825","10.10.5.14","49390","10.10.5.12","2869","TCP","66","49390  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.12"
"11381","2021-07-20 20:49:12.324484666","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.14? Tell 10.10.5.12","Broadcast"
"11382","2021-07-20 20:49:12.324749751","PcsCompu_90:18:5a","","PcsCompu_03:cb:a5","","ARP","60","10.10.5.14 is at 08:00:27:90:18:5a","PcsCompu_03:cb:a5"
"11383","2021-07-20 20:49:12.324855477","10.10.5.12","2869","10.10.5.14","49390","TCP","66","2869  >  49390 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.14"
"11384","2021-07-20 20:49:12.325080924","10.10.5.14","49390","10.10.5.12","2869","TCP","60","49390  >  2869 [ACK] Seq=1 Ack=1 Win=65536 Len=0","10.10.5.12"
"11385","2021-07-20 20:49:12.325081076","10.10.5.14","49390","10.10.5.12","2869","HTTP","361","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.12"
"11386","2021-07-20 20:49:12.325664801","10.10.5.12","2869","10.10.5.14","49390","TCP","278","2869  >  49390 [PSH, ACK] Seq=1 Ack=308 Win=65536 Len=224 [TCP segment of a reassembled PDU]","10.10.5.14"
"11387","2021-07-20 20:49:12.325664953","10.10.5.12","2869","10.10.5.14","49390","TCP","1514","2869  >  49390 [ACK] Seq=225 Ack=308 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.14"
"11388","2021-07-20 20:49:12.325896514","10.10.5.14","49390","10.10.5.12","2869","TCP","60","49390  >  2869 [ACK] Seq=308 Ack=1685 Win=65536 Len=0","10.10.5.12"
"11389","2021-07-20 20:49:12.326052579","10.10.5.12","2869","10.10.5.14","49390","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.14"
"11390","2021-07-20 20:49:12.326168573","10.10.5.14","49390","10.10.5.12","2869","TCP","60","49390  >  2869 [ACK] Seq=308 Ack=5902 Win=65536 Len=0","10.10.5.12"
"11391","2021-07-20 20:49:12.326349198","10.10.5.14","49390","10.10.5.12","2869","TCP","60","49390  >  2869 [FIN, ACK] Seq=308 Ack=5902 Win=65536 Len=0","10.10.5.12"
"11392","2021-07-20 20:49:12.326494943","10.10.5.12","2869","10.10.5.14","49390","TCP","60","2869  >  49390 [ACK] Seq=5902 Ack=309 Win=65536 Len=0","10.10.5.14"
"11393","2021-07-20 20:49:12.336461661","10.10.5.14","49391","10.10.5.12","2869","TCP","66","49391  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.12"
"11394","2021-07-20 20:49:12.336680645","10.10.5.12","2869","10.10.5.14","49391","TCP","66","2869  >  49391 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.14"
"11395","2021-07-20 20:49:12.336834204","10.10.5.14","49391","10.10.5.12","2869","TCP","60","49391  >  2869 [ACK] Seq=1 Ack=1 Win=65536 Len=0","10.10.5.12"
"11396","2021-07-20 20:49:12.336834323","10.10.5.14","49391","10.10.5.12","2869","HTTP","244","GET /upnphost/udhisapi.dll?content=uuid:71ea9c32-e61d-4e18-84f7-9df14aec1980 HTTP/1.1 ","10.10.5.12"
"11397","2021-07-20 20:49:12.337245178","10.10.5.12","2869","10.10.5.14","49391","TCP","243","2869  >  49391 [PSH, ACK] Seq=1 Ack=191 Win=65536 Len=189 [TCP segment of a reassembled PDU]","10.10.5.14"
"11398","2021-07-20 20:49:12.337245269","10.10.5.12","2869","10.10.5.14","49391","TCP","1514","2869  >  49391 [ACK] Seq=190 Ack=191 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.14"
"11399","2021-07-20 20:49:12.337360780","10.10.5.14","49391","10.10.5.12","2869","TCP","60","49391  >  2869 [ACK] Seq=191 Ack=1650 Win=65536 Len=0","10.10.5.12"
"11400","2021-07-20 20:49:12.338071428","10.10.5.12","2869","10.10.5.14","49391","HTTP","4020","HTTP/1.1 200 OK  (PNG)","10.10.5.14"
"11401","2021-07-20 20:49:12.338071582","10.10.5.14","49391","10.10.5.12","2869","TCP","60","49391  >  2869 [ACK] Seq=191 Ack=5616 Win=65536 Len=0","10.10.5.12"
"11402","2021-07-20 20:49:12.553117462","10.10.5.11","50017","10.10.5.12","2869","TCP","66","50017  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.12"
"11403","2021-07-20 20:49:12.553289745","10.10.5.12","2869","10.10.5.11","50017","TCP","66","2869  >  50017 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.11"
"11404","2021-07-20 20:49:12.553487823","10.10.5.11","50017","10.10.5.12","2869","TCP","60","50017  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.12"
"11405","2021-07-20 20:49:12.553692756","10.10.5.11","50017","10.10.5.12","2869","HTTP","361","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.12"
"11406","2021-07-20 20:49:12.554124170","10.10.5.12","2869","10.10.5.11","50017","TCP","278","2869  >  50017 [PSH, ACK] Seq=1 Ack=308 Win=65536 Len=224 [TCP segment of a reassembled PDU]","10.10.5.11"
"11407","2021-07-20 20:49:12.554124320","10.10.5.12","2869","10.10.5.11","50017","TCP","1514","2869  >  50017 [ACK] Seq=225 Ack=308 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.11"
"11408","2021-07-20 20:49:12.554234542","10.10.5.11","50017","10.10.5.12","2869","TCP","60","50017  >  2869 [ACK] Seq=308 Ack=1685 Win=65700 Len=0","10.10.5.12"
"11409","2021-07-20 20:49:12.554377149","10.10.5.12","2869","10.10.5.11","50017","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.11"
"11410","2021-07-20 20:49:12.554517511","10.10.5.11","50017","10.10.5.12","2869","TCP","60","50017  >  2869 [ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.12"
"11411","2021-07-20 20:49:12.554730463","10.10.5.11","50017","10.10.5.12","2869","TCP","60","50017  >  2869 [FIN, ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.12"
"11412","2021-07-20 20:49:12.554861944","10.10.5.12","2869","10.10.5.11","50017","TCP","60","2869  >  50017 [ACK] Seq=5902 Ack=309 Win=65536 Len=0","10.10.5.11"
"11413","2021-07-20 20:49:12.562843723","10.10.5.11","50018","10.10.5.12","2869","TCP","66","50018  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.12"
"11414","2021-07-20 20:49:12.563010746","10.10.5.12","2869","10.10.5.11","50018","TCP","66","2869  >  50018 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.11"
"11415","2021-07-20 20:49:12.563126537","10.10.5.11","50018","10.10.5.12","2869","TCP","60","50018  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.12"
"11416","2021-07-20 20:49:12.563168877","10.10.5.11","50018","10.10.5.12","2869","HTTP","244","GET /upnphost/udhisapi.dll?content=uuid:71ea9c32-e61d-4e18-84f7-9df14aec1980 HTTP/1.1 ","10.10.5.12"
"11417","2021-07-20 20:49:12.563531938","10.10.5.12","2869","10.10.5.11","50018","TCP","243","2869  >  50018 [PSH, ACK] Seq=1 Ack=191 Win=65536 Len=189 [TCP segment of a reassembled PDU]","10.10.5.11"
"11418","2021-07-20 20:49:12.563532024","10.10.5.12","2869","10.10.5.11","50018","TCP","1514","2869  >  50018 [ACK] Seq=190 Ack=191 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.11"
"11419","2021-07-20 20:49:12.563683378","10.10.5.11","50018","10.10.5.12","2869","TCP","60","50018  >  2869 [ACK] Seq=191 Ack=1650 Win=65700 Len=0","10.10.5.12"
"11420","2021-07-20 20:49:12.563809751","10.10.5.12","2869","10.10.5.11","50018","HTTP","4020","HTTP/1.1 200 OK  (PNG)","10.10.5.11"
"11421","2021-07-20 20:49:12.564189269","10.10.5.11","50018","10.10.5.12","2869","TCP","60","50018  >  2869 [ACK] Seq=191 Ack=5616 Win=65700 Len=0","10.10.5.12"
"11422","2021-07-20 20:49:12.736090348","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.55? Tell 10.10.5.12","Broadcast"
"11423","2021-07-20 20:49:12.906986207","10.10.5.12","1900","239.255.255.250","1900","SSDP","474","NOTIFY * HTTP/1.1 ","239.255.255.250"
"11424","2021-07-20 20:49:12.906986552","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","503","NOTIFY * HTTP/1.1 ","ff02::c"
"11425","2021-07-20 20:49:13.412666033","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.12? Tell 10.10.5.13","Broadcast"
"11426","2021-07-20 20:49:13.412969315","PcsCompu_03:cb:a5","","PcsCompu_c8:46:cd","","ARP","60","10.10.5.12 is at 08:00:27:03:cb:a5","PcsCompu_c8:46:cd"
"11427","2021-07-20 20:49:13.412969534","10.10.5.13","49381","10.10.5.12","2869","TCP","66","49381  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.12"
"11428","2021-07-20 20:49:13.413258020","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.13? Tell 10.10.5.12","Broadcast"
"11429","2021-07-20 20:49:13.413359146","PcsCompu_c8:46:cd","","PcsCompu_03:cb:a5","","ARP","60","10.10.5.13 is at 08:00:27:c8:46:cd","PcsCompu_03:cb:a5"
"11430","2021-07-20 20:49:13.413590630","10.10.5.12","2869","10.10.5.13","49381","TCP","66","2869  >  49381 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.13"
"11431","2021-07-20 20:49:13.413818387","10.10.5.13","49381","10.10.5.12","2869","TCP","60","49381  >  2869 [ACK] Seq=1 Ack=1 Win=65536 Len=0","10.10.5.12"
"11432","2021-07-20 20:49:13.413818626","10.10.5.13","49381","10.10.5.12","2869","HTTP","361","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.12"
"11433","2021-07-20 20:49:13.414287322","10.10.5.12","2869","10.10.5.13","49381","TCP","278","2869  >  49381 [PSH, ACK] Seq=1 Ack=308 Win=65536 Len=224 [TCP segment of a reassembled PDU]","10.10.5.13"
"11434","2021-07-20 20:49:13.414287437","10.10.5.12","2869","10.10.5.13","49381","TCP","1514","2869  >  49381 [ACK] Seq=225 Ack=308 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.13"
"11435","2021-07-20 20:49:13.414553298","10.10.5.13","49381","10.10.5.12","2869","TCP","60","49381  >  2869 [ACK] Seq=308 Ack=1685 Win=65536 Len=0","10.10.5.12"
"11436","2021-07-20 20:49:13.414824648","10.10.5.12","2869","10.10.5.13","49381","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.13"
"11437","2021-07-20 20:49:13.414891195","10.10.5.13","49381","10.10.5.12","2869","TCP","60","49381  >  2869 [ACK] Seq=308 Ack=5902 Win=65536 Len=0","10.10.5.12"
"11438","2021-07-20 20:49:13.415150529","10.10.5.13","49381","10.10.5.12","2869","TCP","60","49381  >  2869 [FIN, ACK] Seq=308 Ack=5902 Win=65536 Len=0","10.10.5.12"
"11439","2021-07-20 20:49:13.415241482","10.10.5.12","2869","10.10.5.13","49381","TCP","60","2869  >  49381 [ACK] Seq=5902 Ack=309 Win=65536 Len=0","10.10.5.13"
"11440","2021-07-20 20:49:13.425633745","10.10.5.13","49382","10.10.5.12","2869","TCP","66","49382  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.12"
"11441","2021-07-20 20:49:13.425844223","10.10.5.12","2869","10.10.5.13","49382","TCP","66","2869  >  49382 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.13"
"11442","2021-07-20 20:49:13.426051060","10.10.5.13","49382","10.10.5.12","2869","TCP","60","49382  >  2869 [ACK] Seq=1 Ack=1 Win=65536 Len=0","10.10.5.12"
"11443","2021-07-20 20:49:13.426250586","10.10.5.13","49382","10.10.5.12","2869","HTTP","244","GET /upnphost/udhisapi.dll?content=uuid:71ea9c32-e61d-4e18-84f7-9df14aec1980 HTTP/1.1 ","10.10.5.12"
"11444","2021-07-20 20:49:13.426604271","10.10.5.12","2869","10.10.5.13","49382","TCP","243","2869  >  49382 [PSH, ACK] Seq=1 Ack=191 Win=65536 Len=189 [TCP segment of a reassembled PDU]","10.10.5.13"
"11445","2021-07-20 20:49:13.426604363","10.10.5.12","2869","10.10.5.13","49382","TCP","1514","2869  >  49382 [ACK] Seq=190 Ack=191 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.13"
"11446","2021-07-20 20:49:13.426736699","10.10.5.13","49382","10.10.5.12","2869","TCP","60","49382  >  2869 [ACK] Seq=191 Ack=1650 Win=65536 Len=0","10.10.5.12"
"11447","2021-07-20 20:49:13.426909294","10.10.5.12","2869","10.10.5.13","49382","HTTP","4020","HTTP/1.1 200 OK  (PNG)","10.10.5.13"
"11448","2021-07-20 20:49:13.427096071","10.10.5.13","49382","10.10.5.12","2869","TCP","60","49382  >  2869 [ACK] Seq=191 Ack=5616 Win=65536 Len=0","10.10.5.12"
"11449","2021-07-20 20:49:13.724571205","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.51? Tell 10.10.5.13","Broadcast"
"11450","2021-07-20 20:49:13.978208067","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.57? Tell 10.10.5.14","Broadcast"
"11451","2021-07-20 20:49:14.110189120","10.10.5.12","1900","239.255.255.250","1900","SSDP","538","NOTIFY * HTTP/1.1 ","239.255.255.250"
"11452","2021-07-20 20:49:14.110189435","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","567","NOTIFY * HTTP/1.1 ","ff02::c"
"11453","2021-07-20 20:49:14.236014532","10.10.5.12","1900","239.255.255.250","1900","SSDP","554","NOTIFY * HTTP/1.1 ","239.255.255.250"
